category,dish_name,price,veg_nonveg,image_filename,image_prompt
Cool Beverages,Cold Coffee With Ice Cream,90.00,Veg,images/dishes/cold-coffee-with-ice-cream.jpg,"Cold Coffee With Ice Cream, served in a tall glass with ice, dark moody backdrop, condensation droplets, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Cool Beverages,Ice Tea,50.00,Veg,images/dishes/ice-tea.jpg,"Ice Tea, served in a tall glass with ice, dark moody backdrop, condensation droplets, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Cool Beverages,Ice Coffee,60.00,Veg,images/dishes/ice-coffee.jpg,"Ice Coffee, served in a tall glass with ice, dark moody backdrop, condensation droplets, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Cool Beverages,Badam Milk,60.00,Veg,images/dishes/badam-milk.jpg,"Badam Milk, served in a tall glass with ice, dark moody backdrop, condensation droplets, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Cool Beverages,Rose Milk,60.00,Veg,images/dishes/rose-milk.jpg,"Rose Milk, served in a tall glass with ice, dark moody backdrop, condensation droplets, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Falooda,Grand Special Falooda,240.00,Veg,images/dishes/grand-special-falooda.jpg,"Grand Special Falooda, layered in a tall glass showing colorful falooda layers with ice cream and nuts on top, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Falooda,Royal Falooda,170.00,Veg,images/dishes/royal-falooda.jpg,"Royal Falooda, layered in a tall glass showing colorful falooda layers with ice cream and nuts on top, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Falooda,Dry Fruits Falooda,190.00,Veg,images/dishes/dry-fruits-falooda.jpg,"Dry Fruits Falooda, layered in a tall glass showing colorful falooda layers with ice cream and nuts on top, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Falooda,Fruits Salad With Ice Cream,140.00,Veg,images/dishes/fruits-salad-with-ice-cream.jpg,"Fruits Salad With Ice Cream, layered in a tall glass showing colorful falooda layers with ice cream and nuts on top, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Sharjah Shake,60.00,Veg,images/dishes/sharjah-shake.jpg,"Sharjah Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Mango Shake,60.00,Veg,images/dishes/mango-shake.jpg,"Mango Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Apple Shake,80.00,Veg,images/dishes/apple-shake.jpg,"Apple Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Chikku Shake,80.00,Veg,images/dishes/chikku-shake.jpg,"Chikku Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Anar Shake,80.00,Veg,images/dishes/anar-shake.jpg,"Anar Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Tender Coconut Shake,80.00,Veg,images/dishes/tender-coconut-shake.jpg,"Tender Coconut Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Pappaya Shake,60.00,Veg,images/dishes/pappaya-shake.jpg,"Pappaya Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Avacado Shake,90.00,Veg,images/dishes/avacado-shake.jpg,"Avacado Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Snickers Shake,90.00,Veg,images/dishes/snickers-shake.jpg,"Snickers Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Kit Kat Shake,90.00,Veg,images/dishes/kit-kat-shake.jpg,"Kit Kat Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Oreo Shake,60.00,Veg,images/dishes/oreo-shake.jpg,"Oreo Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
